,textDisplay,authorDisplayName,authorChannelUrl,likeCount,spam
17449,😭😭😭😭,USMANIA official,http://www.youtube.com/channel/UCqUH3s5kVc36PSa3hNneGYQ,0,1
17450,"Omg, IShowSpeed best",liTTR,http://www.youtube.com/channel/UCkx0ck41luJRBLQhvMlfZDw,0,1
17451,la alih ala allah,غدير محمد,http://www.youtube.com/channel/UCpXb8B1YASVf-CKz6R012cw,0,0
17452,Last to take off earth keeps it,DarkMPH,http://www.youtube.com/channel/UC60y2zK-R7Q2x5VxLuV7QrA,0,0
17453,👍👍👍,BASS XXL,http://www.youtube.com/channel/UCBr6i4L71nzTLhUkGgkTTxw,0,1
17454,Урааа! Крутой видос от mrBeast,mrFuflu,http://www.youtube.com/channel/UCcjhHuKX_uaEX8akvqo8xrg,0,1
17455,He would make the country worse,Elite_YT,http://www.youtube.com/channel/UCnxm4qUtvLeyn0HU79qERSg,1,0
17456,"I wish ,I join one of your competition<br>🙏🙏😔",Uncle Nong TV,http://www.youtube.com/channel/UC_HtDpLLNrKu-_0KJ_PHmug,0,1
17457,"IF FIDIAS WOULD THERE ,THEN HE GONNA GOT IT😎",ADARSH 🇮🇳 PLAY'S,http://www.youtube.com/channel/UCegSkVWMbcoiIy2spVQ_lAg,1,1
17458,Can i join one of your games hehe,King Lurenz Banaag,http://www.youtube.com/channel/UCq1hdbP15DQWG9p9uJchpEQ,0,1
17459,We came for speed,k-vin trackre,http://www.youtube.com/channel/UC9XeD60k4AoCzv2zz6FaNeg,0,1
17460,I was team NDL all the way.,Troll Guy,http://www.youtube.com/channel/UChX5LSQFwS2hqcWCP2JuoCA,1,1
17461,i want a car,Ashu Gupta,http://www.youtube.com/channel/UChHOb7muubV9K6jxuKaMQXQ,0,0
17462,Speed 😂😂😂😂😂😂😂,Corn Pop,http://www.youtube.com/channel/UC6OjyB8SNpJmg4YvEIdB6Mg,0,1
17463,Please bro im ur new subscriber please give me iphone love from pakistan 🇵🇰❤️,SyedTalha Talha,http://www.youtube.com/channel/UCRUgOVtJCWo9GgxMBgg3gMA,0,1
17464,No girls?,Robloxes forever😎,http://www.youtube.com/channel/UCz91CHxqexnR67yKW0_jCZA,0,0
17465,VEDIO idea last to stop dribbling a basketball wins money,Koby Harford,http://www.youtube.com/channel/UCgsVi0IELam2QO4nT2y_V7w,0,1
17466,Please,SyedTalha Talha,http://www.youtube.com/channel/UCRUgOVtJCWo9GgxMBgg3gMA,0,1
17467,Hi bro im ur new subscriber please give me iphone love from pakistan,SyedTalha Talha,http://www.youtube.com/channel/UCRUgOVtJCWo9GgxMBgg3gMA,0,1
17468,Applesauce,Ospox,http://www.youtube.com/channel/UCiyah8VoXRkekWjU5cw4Y-A,0,1
17469,Jimmy you are best,кто я,http://www.youtube.com/channel/UCfC5KZG0BxhS8kZXfzYtBZA,0,1
17470,wish speed lasted longer,TheLongDay,http://www.youtube.com/channel/UCK7VG5pniHaq7I8vwFzNDMA,0,1
17471,I can’t believe they did this from day to night to day,That weird Tik Tok kid,http://www.youtube.com/channel/UCI89ujZ96Kcshu31gZ0cvdA,0,1
17472,Plzzz help me,USMANIA official,http://www.youtube.com/channel/UCqUH3s5kVc36PSa3hNneGYQ,0,1
17473,No Mr. breast I saw you give away a bigger price you’re such a liar a private jet isn’t even that good what about the squid game I bet you gave away that sweat game dog didn’t you do,Ospox,http://www.youtube.com/channel/UCiyah8VoXRkekWjU5cw4Y-A,0,1
17474,Give a dare please mr beast,Sumitra Vishnoi,http://www.youtube.com/channel/UCiubWmGbiXFV8GdiDAdffOg,0,1
17475,"<a href=""https://www.youtube.com/watch?v=kX3nB4PpJko&amp;t=13m15s"">13:15</a> Why is Callux&#39;s face in the final 3 instead of Harry&#39;s🤣?",Edrik V,http://www.youtube.com/channel/UCdNGaC8tQzaJ2D5SRWTnscA,0,0
17476,Mr beast you gave me subscribe,Nobita gaming,http://www.youtube.com/channel/UCK-TYHZFkEgqkERoq_ZD-LA,0,1
17477,"Hi mr beast I&#39;m from India and I love gaming so plese give me a gaming pc in ruppe 50,000₹",Jesus gaming,http://www.youtube.com/channel/UCv1oxWeWMAxCJ13NIkgKiuw,1,1
17478,Please audio track in Urdu translation,Khushi Ansari,http://www.youtube.com/channel/UCiufqSnI9M5w4n0DHpjEi8w,0,0
17479,আমিও একদিন সফলতা পাবো ইনশাআল্লাহ্,update bangladesh,http://www.youtube.com/channel/UCw9kNKOw8fumxuiqo6HHi0A,0,1
17480,"You produce good content and you are successful. I have a request from you, can you give me an iphone?",FIRAT VARLI,http://www.youtube.com/channel/UC8HjUjlXQJ_qPLjR97An-Iw,0,1
17481,"You produce good content and you are successful. I have a request from you, can you give me an iphone?",FIRAT VARLI,http://www.youtube.com/channel/UC8HjUjlXQJ_qPLjR97An-Iw,0,1
17482,"You produce good content and you are successful. I have a request from you, can you give me an iphone?",FIRAT VARLI,http://www.youtube.com/channel/UC8HjUjlXQJ_qPLjR97An-Iw,0,1
17483,❤❤❤❤❤❤❤❤❤❤❤❤ money right now Mr. breast or I will go sicko mode,Ospox,http://www.youtube.com/channel/UCiyah8VoXRkekWjU5cw4Y-A,0,0
17484,"You produce good content and you are successful. I have a request from you, can you give me an iphone?",FIRAT VARLI,http://www.youtube.com/channel/UC8HjUjlXQJ_qPLjR97An-Iw,0,1
17485,Mr. breast please give me money,Ospox,http://www.youtube.com/channel/UCiyah8VoXRkekWjU5cw4Y-A,0,0
17486,😳😮,BATTLELord,http://www.youtube.com/channel/UCrJQeukkRKtZ_LNiVjkPkxg,0,1
17487,🤑😍🔥,Shabic Roshan,http://www.youtube.com/channel/UCmU2UFaQhj_3dXgfitpR-CQ,0,1
17488,You win you have more sub then pewdiepie,AK47,http://www.youtube.com/channel/UCPNLYcbOd9b2atUgbeAyOnQ,0,0
17489,When speed lost I lost interest tbh,lww kaleb,http://www.youtube.com/channel/UCYnABHAROzCfxhuSdbqULcw,0,0
17490,"hi mr beast, i already subscribe u. please give me a game for me to win something 😂 from malaysia 👋 luv u mr beast ❤",Oma Mus,http://www.youtube.com/channel/UCJjWvlUGFv35NXkavw0YKjw,0,1
17491,KOK ADA DUB INDO ANJM,RINGGA APRIES ZALMI,http://www.youtube.com/channel/UCbup2TZ6kKexOdmr3Nmx9cw,0,1
17492,If I don&#39;t have Dog then !,Ktm Zid,http://www.youtube.com/channel/UCgDm-DfDXprE6DgJIsCG5Yw,0,1
17493,I love mr beast ❤❤❤❤,CAP 🧢 CUT LIVE,http://www.youtube.com/channel/UCdQYEn1UsT70LABJQ2Rm0gw,1,1
17494,Aguante te walking desde me best,Agustin Gimenez,http://www.youtube.com/channel/UCLYzlyIBlVkf3joS_XkkEdw,0,0
17495,SPEED!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,N-Space,http://www.youtube.com/channel/UCwCZlveh1-lKtK6WbZ-czCA,0,1
17496,Speed~⚡,Luffy ꔪ,http://www.youtube.com/channel/UCGYeKAb3PB7lRpM8PaETRHQ,0,1
17497,Hi lazerbeam I love your videos,Ramy Fltaaws,http://www.youtube.com/channel/UCMPHfWXzoUNLTqPUMku4CTw,0,1
17498,🥺my georgiiii noooo,Danial,http://www.youtube.com/channel/UCjR81vObfsoLKg3z3CzxmIA,0,0
17499,Love from Bangladesh,MD Mizan,http://www.youtube.com/channel/UCJTv8x6AV3uIrunuOIVDQtw,0,1
17500,more SPEEEED!,Alduin,http://www.youtube.com/channel/UCwk9G8z7Yb0ZXTSbmQovmHA,0,0
17501,I am play with you sir,Sanjiv lal puria,http://www.youtube.com/channel/UCIemnHQa0WvYeTVW-_GwbHQ,0,1
17502,Hi ✋,Ankur vlogs 11,http://www.youtube.com/channel/UCHOSIw4SMwwiVGa9m8iBuzg,0,1
17503,what a videos :),A H Vlogs,http://www.youtube.com/channel/UC3kANQvEaEeJL5hBNFQHpnw,0,0
17504,hahahahahahahahahaha,A H Vlogs,http://www.youtube.com/channel/UC3kANQvEaEeJL5hBNFQHpnw,0,1
17505,Ayuda no se inglés,ダニエル シ︎,http://www.youtube.com/channel/UCKRQqxI-6XKKOGHxHxtA0tQ,0,0
17506,Will you come to Turkey bro?❤,Emre ,http://www.youtube.com/channel/UCHKJsHI_PJuO0ehCfzIOOHw,0,0
17507,"Ты лучший,бро",Himiko Ahegao,http://www.youtube.com/channel/UCC5CdEUKEaI-ZBaA2G2MYbw,0,1
17508,"im so happy for Harry, his reaction is just priceless😭",ErenPlayzMC,http://www.youtube.com/channel/UCSru-YsL2w5FoqjoXzhrZTA,0,1
17509,Where was kc3,Savagedon,http://www.youtube.com/channel/UCGpXl6IqrbLVd1ajIwien0Q,0,1
17510,Bizede yardim et madem paran cok,KUZGUNLAR MAT,http://www.youtube.com/channel/UCduj9pLGrlUcC0DiZ97yvlg,0,0
17511,"Mr. Beast, give me an insulin pump. I&#39;m from Kazakhstan, we have it very expensive",Bekta,http://www.youtube.com/channel/UCuruK4PR6VcMqkFWdKlCWNQ,0,1
17512,Poor Vikram 😂😂😂😂😂,Ahmed Almalki,http://www.youtube.com/channel/UC8tK3AM8-rQJfxo0b9kRI6g,0,0
17513,I am plase,xerg512,http://www.youtube.com/channel/UCiB0f2FQ8Anj2-qhbpFu6_w,0,0
17514,2030 mr beast giving away a rocket:,Nerd,http://www.youtube.com/channel/UCjY5xXDbhT86okkw0nsrpiQ,0,1
17515,Hii i am from india . I want play your game please. 😊,Vikram Bhati,http://www.youtube.com/channel/UCjx3qevC9f32MWJTp3V16wg,0,1
17516,🔥🔥🔥,Itz_ Ratio,http://www.youtube.com/channel/UCWyyVO22DRn5wGdgvPfMC9g,0,1
17517,МИСТО БИСТ ТЫ ТОП А4 НЕ ТОП ТЫ ТОП ТОП ТОП,гудбай майлав,http://www.youtube.com/channel/UCimvVGWIjitsavsjJyWQBmA,0,1
17518,cool,ASTHER JAYA,http://www.youtube.com/channel/UCDTixJzkgGQVd91LUXrEh1w,0,1
17519,Invite me!! I will win!,Richie Rocks,http://www.youtube.com/channel/UCm1mr0-H8YalVT4J5ogKx_Q,0,0
17520,OHHHHHHHH MYYY GOOODDDDD ITSSSSS ISHOWSPEED!,"story, movies  and music and more fun!",http://www.youtube.com/channel/UCUK6xnR1v-ZGyBztoCz8SuA,1,1
17521,Ахахаахахха сред,Пажилой Жмых,http://www.youtube.com/channel/UCgtrybmiS6lw4TDzjDk392w,0,1
17522,Damn speed that was quick 😂 literally,Jimmy dean,http://www.youtube.com/channel/UCjpIpfyk6hcV9NOmIvBHjpg,0,1
17523,Neden abone sayısı yükselmiyor arkadaşlar,BEYAZ KONSOL,http://www.youtube.com/channel/UCsOtx18TG9adZLorXJATT-w,0,1
17524,try 24 hours in Indonesia greetings from Indonesia,FF_Danzz,http://www.youtube.com/channel/UCK64uCrG9DXKjypDjBeKhvw,1,1
17525,Good job mr beast,Firdaus Omar,http://www.youtube.com/channel/UCXn1cTLPFeQzot_OZeZut5w,0,1
17526,Is that speed,Shanell Chavez,http://www.youtube.com/channel/UCGs7oV0k7Ctfhq0eaVF9yNw,0,1
17527,I feel sorry for George 😢,Spencer scott,http://www.youtube.com/channel/UCeSzgibOpZooxp1FVpY9MMQ,0,0
17528,Мистер Бист я хочу поучаствовать 🥺❤,Kana Jumanov,http://www.youtube.com/channel/UC_jaqjuTRb3KfHnO27qJIxQ,0,0
17529,How do I watch in English,Elfman,http://www.youtube.com/channel/UCCCL7gECAgQvbjJXiwUor0g,0,0
17530,Harry’s jet,Bigal5609,http://www.youtube.com/channel/UCPyVGmJLNg_gHs7ZmRvtM0g,0,1
17531,Mas videos con Speed que perdio muy rapido JAJAJAJA,Elias Cajal,http://www.youtube.com/channel/UCnmx0RiUwc2pFhqdtooMDLQ,1,0
17532,"WOW, I love how you make it fun to win and give all a chance.",MrRDFORD,http://www.youtube.com/channel/UCc8nHGtz2WCf7eM49fD9ouQ,1,1
17533,Hi mr beast :),Julita Laurio,http://www.youtube.com/channel/UChjZ02Vn57kmxe82235KLqA,0,1
17534,فيديو كتير حلو يا مستر بيست اتمنى ان ترد عليـ,Gjzj Jxh,http://www.youtube.com/channel/UCx8DAEQZqBxn-k6eOTHgoMA,0,0
17535,George deserved it but congrats Harry!,Ansar Ali,http://www.youtube.com/channel/UCsG9Cnx1YwnfbisqHVn6pwg,0,0
17536,"показал нам, как быстро проигрывать",Некромансер,http://www.youtube.com/channel/UCiCjhqoQsgZVlEuktRDv20w,0,0
17537,Come to Turkey and let&#39;s do small favors with your help. Think about it. Little little bit more happy 😊,Faik GÜNBÜKÜ,http://www.youtube.com/channel/UCQiKqyS_4ilwxtzVWXTvPCA,0,0
17538,Anybody else notice that almost at the end when it shows the face of the final 3 instead of Harry’s name being there it said callux and a picture of him.,Xxursalty,http://www.youtube.com/channel/UCzmYbLk4mHuE7iwflFS91QA,0,1
17539,CONGRATULATION MR BEAST,BlackMail,http://www.youtube.com/channel/UCrXU2n89iRNNF2aMmO-RdZg,0,0
17540,Hi mr beast my mom is going  and I want to make a day by getting some money,Laura Sanders,http://www.youtube.com/channel/UCTT_VgCRhbBYyCSM5WrlSyw,0,0
17541,"Mr best, I&#39;m from Indonesia, I really want to be a contestant in your game, so I can build a house for my mother",ROMI RIADI,http://www.youtube.com/channel/UCAnd_SD-3wM3ni32yfS8x_w,0,1
17542,👍🏻🫶🏻✌🏻🔥,Jesus Chavez,http://www.youtube.com/channel/UCtkCkBhp7C6RYImEH3PZuTQ,0,1
17543,Woooooow🎉,Jesus Chavez,http://www.youtube.com/channel/UCtkCkBhp7C6RYImEH3PZuTQ,0,1
17544,ISHOWSPEED,Griffon Pae,http://www.youtube.com/channel/UC8L8SuIyXkZ63C7Q9MUqkxg,0,1
17545,"Mr beast, you can pay me for university, it&#39;s only 30 thousand dollars, I don&#39;t ask for anything more than that 🙏<br>I am from peru",Mia Davil,http://www.youtube.com/channel/UCxE9r1lfKADxlp11lz15CwA,0,1
17546,Jjj,AKKU. GAMING,http://www.youtube.com/channel/UC-JYqcbSrOeGH9D4bgWPYcA,0,1
17547,I show speed is the new chandler,panda likes cats,http://www.youtube.com/channel/UCW_kPQ2TYtxEiTFHHBPlGWA,0,1
17548,Come on harry 🎉🍻,Rojen Maharjan,http://www.youtube.com/channel/UCiiRMiIEoFPGAX2bys3Q43Q,0,0
17549,Soon Mr Beast will able to beat T - Series&#39; by insane challenges <br><br>👇,The ChessTechno,http://www.youtube.com/channel/UC560glBtg1JKKnbycmmV_dw,0,1
17550,GG,aksagamingHD,http://www.youtube.com/channel/UC0JbVf42jJhLHOnyoyvWgzg,0,0
17551,Evet,yavuz.364,http://www.youtube.com/channel/UC170MldyFf9DnSkhKQGGAuw,0,1
17552,Wow. If only I was that side 🇿🇦🎶💯,VI Figure,http://www.youtube.com/channel/UCvnhiFcve6fLdkKe0UzU3Hw,0,1
17553,Que paso con tu voz me Beast?,EL Georgito YT,http://www.youtube.com/channel/UCEvzidmBvhpKrVpeKMmQuKw,0,1
17554,Give me handphone :),Bini Tencent Bini,http://www.youtube.com/channel/UCl9YVDXjEQs16yDhU6h-EIA,0,1
17555,Lets gooooo harrrrrrrrrry my favorite you tuber,Andres Arredondo,http://www.youtube.com/channel/UCcZA59TJQ4cv3Dj7-uWTSOg,2,1
17556,Hi,Саша Петренко,http://www.youtube.com/channel/UCQ46gUVax7QcohPIqvU_-Bw,0,1
17557,Man the way speed got mad,PaperWrist,http://www.youtube.com/channel/UCqMZSL3rLWrKwouv7o02oXw,0,1
17558,lol,Chamber,http://www.youtube.com/channel/UC4i61KpJkglBezhSkqUN4sw,0,0
17559,Is that IShowSpeed,Minecraft MLG,http://www.youtube.com/channel/UCyt5-yFMt4CusdCI0LMXRHw,0,1
17560,"Бист если ты подаришь мне пк, я популязирую тебя в России 😁",Karim Borgoyakov,http://www.youtube.com/channel/UCDtxFT6iaF4ibODv4sjTC_Q,0,1
17561,You&#39;re the man bro. I&#39;m gna invest in you by joining your thing,Shancraft with Luka,http://www.youtube.com/channel/UCOV3TKrmeTvBZ64KOrXtaTw,0,0
17562,Please come to India and challenge Indian please please,SM Joshi Gaming,http://www.youtube.com/channel/UCMk1BomoIrkqwhjaCbcFOJA,1,0
17563,Mrbeast donate me plz,smoke guyz,http://www.youtube.com/channel/UCo8tAt0qK1LuQ8hkgLeMeFg,0,1
17564,Thanks you have to me by,thúy quỳnh review phim,http://www.youtube.com/channel/UCtOTmxU6xZOkuy9GFtfLKwQ,1,1
17565,no George,Ellen Xie,http://www.youtube.com/channel/UCspOQEER8UhEXRW5IbZkXFw,0,0
17566,Ohh,Partho Basak,http://www.youtube.com/channel/UCHMwA5idfNxHGYOQY18raaQ,1,1
17567,I never heard of any of the youtubers. They all seem to be from the UK though.,Troy,http://www.youtube.com/channel/UCqtH-7uCPLe_jwrFIqG1NLg,0,1
17568,I’m sad af speed 😢,Serene Dreamz 🍃,http://www.youtube.com/channel/UCBzxQmz5urO624opcI0A8lw,0,1
17569,Mr beast am a poor plz help me 😐,DAVIL gaming,http://www.youtube.com/channel/UCBcapkxyAnkReyhTylVpbuw,0,0
17570,Buy me a ps5 please,H3,http://www.youtube.com/channel/UCbTX3qfDzsLkROxYbklmD4A,0,0
17571,Bro is crazy😂,txveusbss,http://www.youtube.com/channel/UCp6Ih0-v9pROy1ND7FB7Log,1,1
17572,Oooh Mr beast come in India 🤪😜😍😜🥳🥳😂🤣😂🤯,Ruksana Khan,http://www.youtube.com/channel/UC43e7KOVh9_U-rU6Uqvv8WA,1,0
17573,Pewdiepie and mrbeast both have 111million suns,Reeker Reese,http://www.youtube.com/channel/UC9H_0QcsV_kIqde9En3Wldg,0,1
17574,Even if they get it how will they maintain it,Ashwin Raj,http://www.youtube.com/channel/UCWmAXicdBoHjvtau0FHEJQw,0,0
17575,Ishowspeed,I M,http://www.youtube.com/channel/UCqIYZllDjqjPV0wyu_k1Mog,0,1
17576,I swear to god! ….that’s when he knew he was cereal,Leeroy Jenkins,http://www.youtube.com/channel/UCi-fXzlkB-tX6_xWXERL13Q,0,1
17577,Buy me one range rover man,biniyam defar,http://www.youtube.com/channel/UC45YnXodPPBaoBldU7f540w,0,1
17578,Lfg Harry!,Uytcow,http://www.youtube.com/channel/UCIhJTpuzZX0IUrX4XrphsFw,0,0
17579,Cambiaste tu voz Mr Best te quiero pero estrañare,TU papá en 3D,http://www.youtube.com/channel/UC7ZQwTaljQQoCr7FooDLWiw,0,0
17580,ได้เครื่องบินไป แล้วเอาเงินที่ไหนไปเติมน้ำมันอะ,ℝ𝕖𝕟,http://www.youtube.com/channel/UCzSCoiVh4ApZgmNivupAVIQ,0,1
17581,Plz tell me how you got speed in this vid,Ninknpoo,http://www.youtube.com/channel/UCyar2bTnI1_UJhYj9GGFp6Q,0,1
17582,Why keep a Jet if you can&#39;t even fly it🤦,SagearuYtGaming,http://www.youtube.com/channel/UCpSuyTCH7tpUH95HTNTZ9Zg,0,1
17583,speed 😭😭😭😭,4TF LuhTwin,http://www.youtube.com/channel/UC3DccsAGgAgTAAYD-O-p9Bg,0,1
17584,"Akhirnya aku bisa mengetahui pembicaraan mereka,semangat untuk team Mrbeast.&quot;Love you&quot;",Player gratisan real;ID8GB3AGE7,http://www.youtube.com/channel/UCXeNJWRd-cgEKT2hr479HrA,0,1
17585,I literally stay up at dawn watching videos of this guy.,Zazaqgames,http://www.youtube.com/channel/UCurh-bJaJNJLFqlGX7J06pg,1,1
17586,❤️❤️❤️❤️❤️❤️❤️,Tanvir Ahmmed,http://www.youtube.com/channel/UChWUtHpYxTjrvmE0HjXNiYQ,0,1
17587,"Ngl if George won, it was def scripted",Zauberber,http://www.youtube.com/channel/UCnSPHi9bjPBCIHdi93sLXpA,0,1
17588,Damn speed i wanted u to win bruh,Zach,http://www.youtube.com/channel/UChV6TJurhM07jSO4ytejKiA,1,1
17589,Mis te bis ayuda ala jente de laclle alo ansiamos que ya no pueden trabajar,Alfredo x el hacker😎😈,http://www.youtube.com/channel/UCNgsyu314ECRLMuDgqHtNdg,0,1
17590,Hii sirter besti,Mustansir Shabbir,http://www.youtube.com/channel/UC5Vo2fP9KyjBcyz74sgBgwg,0,0
17591,sad that speed got out so early😭,glxy23,http://www.youtube.com/channel/UClfYy6fX07vAby2yvsfOtyQ,0,1
17592,Hi,montanha,http://www.youtube.com/channel/UCFO-j1ON--xpVyluAwPTT_A,0,1
17593,Sir can you help me,Sri Bharath,http://www.youtube.com/channel/UCMxIPmqfsbYLVAC-AeXZeEg,0,1
17594,SPEED WYD?,Rainku2x,http://www.youtube.com/channel/UCl2pQJabB--tHmL80Nblm_A,0,1
17595,"The &quot; hands on, win it &quot; theme is getting a bit long in the tooth.",Strawhatandacane,http://www.youtube.com/channel/UCZQ_5XQ-94JLs5AVddI1XfA,0,1
17596,مله,Zezo Anam,http://www.youtube.com/channel/UCDh-H59ihQ0t-gXXnL4D7uA,0,1
17597,Who came here after MrBeast surpasses PewDiePie???,Sheer Support,http://www.youtube.com/channel/UCO79heDeXrKn5AiJGbsSzPQ,0,1
17598,Dude he did George dirty💀,EMBR road to 200,http://www.youtube.com/channel/UCZCJIr1jNA5xu1A5K8zNhXg,0,0
17599,I wouldve sat to one of the wings,Yunislaidy,http://www.youtube.com/channel/UC1yewRbLGelmbFYp5x4rl4g,0,1
17600,How to participate in your competitions as an African? 🙏,DogsRgreat,http://www.youtube.com/channel/UCrbVUb57CX6qYWNaMBj_a9Q,0,1
17601,Please let me compete! I’m in desperate need of something good in my life,shedevil595,http://www.youtube.com/channel/UCERNe55u4i56j63DdIJLxBg,0,1
17602,Brazil somebody??,Fernando Rodrigues,http://www.youtube.com/channel/UCNIH9g7cfovG9BwvM0OcFig,0,1
17603,"I am from my India, can I get a gift too?",Ishufamily,http://www.youtube.com/channel/UCIUncTMT2zvt-FQ5a1Rs7aQ,0,1
17604,Brother I&#39;m your bag Fan plz ripely my comment 🥰,Mehedi hassan Jahid,http://www.youtube.com/channel/UCoRwG7iLlfloCagXppt6U_w,0,0
17605,как ты заебал везде открывать рот на превью,YEA BABY,http://www.youtube.com/channel/UCIIYHheVGr1Vaq9tZ5kRgFw,0,0
17606,Did i sawspeed?😂💖,Asif Mahmud Sabbir,http://www.youtube.com/channel/UCNtfCO14kXBDdq4ieszXXfg,0,1
17607,God please continue to protect and bless Jimmy &amp; His team Amen 🤗❤️,SLU ESPORTS TEAM,http://www.youtube.com/channel/UCoABDDD2z_Ml0Z72Sidzkrw,0,1
17608,congratulations mr beast!,Ccl,http://www.youtube.com/channel/UCHyFfyTbNJvqSxf9ZF5y5mg,0,0
17609,Epic,Joel Piguabe,http://www.youtube.com/channel/UCQFsBbjANnkRJn8G8p_7Kng,1,1
17610,ผมอยู่ประเทศไทยนั่งเครื่องบินมาเล่น Challenge กับผมที,PUNGPON,http://www.youtube.com/channel/UCRXSqVLUVrckKQBVhEhZoOg,1,0
17611,Solo mentiras Jajaj,Esteban B,http://www.youtube.com/channel/UCgZLFrjpxWxRhMZGoutdVVw,0,1
17612,Que grande MrBeast saludos,Tomas Tzunux Mendez,http://www.youtube.com/channel/UC8uaVORTmO5PwYcOs4UfaMQ,0,1
17613,Yehhh let’s goo BOG,Fabien Garcia,http://www.youtube.com/channel/UCfDXkTWuMCwit05Dz4dvYsg,0,1
17614,Speed where’s the date 😂😂😂,Jeffrey Clerveau,http://www.youtube.com/channel/UCXwJlHwbFa5jeSdu9kKCyYQ,0,0
17615,Wait where was naughtpointlive,John simko,http://www.youtube.com/channel/UCcijwlP8hTgCHCKlvRO7q3g,1,1
17616,Jimmy sir can I play next game ?? I am form India ❤️🙃,DEV,http://www.youtube.com/channel/UCVd3bmZLoxDV3Va-tt0_Apw,0,1
17617,"Why this guy’s face is red asf <a href=""https://www.youtube.com/watch?v=kX3nB4PpJko&amp;t=14m54s"">14:54</a>",Giga Chad,http://www.youtube.com/channel/UCaAI2_a556BdazQlr6EpdQA,0,0
17618,"Так, стоп, оригинальный канал и на русском?",Гусь лаврентий,http://www.youtube.com/channel/UCU16LYE7S7Qj2nOfL2aU6bQ,0,0
17619,I am from pakistan on city of sialkot and help and family,official doraemon (hindi),http://www.youtube.com/channel/UC9NRhN7QU3S9zBcst4gLOYQ,0,1
17620,I thought George would win 😮,ItzzOlive_Oil,http://www.youtube.com/channel/UCxWVF8PCdgb9KJ9vBBiF1WQ,0,0
17621,"Hello Mr. Best, I need money, I am from Lebanon",ali fakih1,http://www.youtube.com/channel/UCbMflIqVdeCmE7eWFKeLuAg,0,1
17622,It&#39;s really fun,swarnabha paul,http://www.youtube.com/channel/UCx9krK0PFHPMp_V9iCB50aw,0,1
17623,may I join this challenge if you can&#39;t send me the balance because I&#39;m Indonesian,NIZAM  B AJA,http://www.youtube.com/channel/UC0BrLrPPKNE1xo9VwimUivg,0,1
17624,If you came sri lanka give me a chance to play games 🥲🥲 love from sri lanka brother...❤️❤️,Ps4 gaming 2.0,http://www.youtube.com/channel/UCCz6TlR7ucCYAYMxgAb1ZwA,0,1
17625,Give the diamond play button to Clifford epic <br>Please  Please Please <br>He deserves it the most,🌟stars & disaster🌪,http://www.youtube.com/channel/UCSVZs-Ar-WmtjrU21_A7h4Q,1,1
17626,"Never give up. God will always love you. Matthew 4:17<br>From that time on, Jesus began to preach and say, “Repent for the Kingdom of heaven is at hand.”",Jim Jim,http://www.youtube.com/channel/UC6bi5hXAZ8RwCIXQ4ceepUw,1,1
17627,"Чё здесь англиские?! , если надо русских",super_nedwick17k,http://www.youtube.com/channel/UC9aTiUodSqwepOR0zqiPJfA,0,1
17628,"Alegria de la navidad, veo que ya estas bien, solo me queda disculparme, gracias",DIVIERTETE CON MININITO mau,http://www.youtube.com/channel/UCGIrEK009yh1-2Mr1EDXEMQ,1,1
17629,Y la fecha y la fecha!!! Nooo speeb:(,Xxxion Poll,http://www.youtube.com/channel/UCEXmWSxWespSXvWf2yJ5OtA,0,1
17630,SPEEEEED <br>NOOOOOOO <br>SPPEEEEEEDD,NICGERR,http://www.youtube.com/channel/UCi9kmuwdD0J7Oqk6De_Mc9A,0,1
17631,"Last to take hand off United States, keeps it",OneMan B,http://www.youtube.com/channel/UCziziR-ZiUZV4SgNqW19Jsg,0,0
17632,Mrbeast hola broo,Я РУССКИЙ,http://www.youtube.com/channel/UCmLgju65j8JvZ4bKIYzzTdg,0,1
17633,Speed😅,Keawadis,http://www.youtube.com/channel/UCQWYu1Ygz5buSrYzdwCmlmA,0,1
17634,Speed☠️,T Ratcore 🐒,http://www.youtube.com/channel/UCFmZBUn01WOVtoJD6iVxv_Q,0,1
17635,"Вау, перевод за 3 дня? Студийная банда просто лучшая🤩",我想拉小提琴,http://www.youtube.com/channel/UCOS2fGx5opq9XMwsQ744UXw,1,0
17636,Speed left as quickly as he came,Axel Moj,http://www.youtube.com/channel/UCkp6YHsz7nS-RVaSg8ZEUhw,0,0
17637,Come to colorado,Chantrella Smith,http://www.youtube.com/channel/UCYzCHR4HuGfPnR2o08apv2w,0,0
17638,Mr. Beast is Cool 😎,Music Lover,http://www.youtube.com/channel/UC0HX7uizuMEpfRQ8QMkfwng,0,1
17639,Ishowspeeeed🤣🤣🤣,DJ KRINCH THE KING,http://www.youtube.com/channel/UC1I5_NWps_9_hIC0eTQau7w,0,1
17640,Does chris moisturize?,SL4Y3R_S1XX,http://www.youtube.com/channel/UCf7a9Zt1SQGJZR4VyBfk6TQ,0,1
17641,"Damn, Never knew Quandale Dingle from Walmart was in ur vid. ( No Insulting to speed )",SREELEKSHMI SOUMYA,http://www.youtube.com/channel/UCFOiADAWzhy0HQBejuj0xaQ,0,1
